1,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.04481765904611243}}]}",tensor(0.1345)
1,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.1337)
1,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.1337)
1,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.1337)
2,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2473)
2,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2440)
2,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2406)
2,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2393)
2,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2383)
2,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2222)
2,"{'DNA': [{'Chromosome': 'Noise', 'Arguments': {'sigma': -0.00440003482976344, 'blend_ratio': 0.05962119232872501}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2161)
2,"{'DNA': [{'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'Empty'}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.1980)
3,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3117)
3,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3104)
3,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.053893299651980975}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2853)
3,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05384352465757179}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2816)
3,"{'DNA': [{'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2718)
3,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.054155349471119205}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 209.0005826912166, 'blend_ratio': 0.051322976099296896}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0, 'blend_ratio': 0.05678597334796844}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05720234532841774}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05424745198306989}}]}",tensor(0.2689)
3,"{'DNA': [{'Chromosome': 'Noise', 'Arguments': {'sigma': -0.00440003482976344, 'blend_ratio': 0.05962119232872501}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': -0.009812324397491759, 'blend_ratio': 0.050062800081016955}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2599)
3,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'LinearGradient', 'Arguments': {'rotation': 180.0, 'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.2534)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3138)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3069)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3061)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3059)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3052)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05333772785940376}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3044)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3042)
4,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.0632402473386368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05491287088697151}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3032)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.0632402473386368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05421998494344368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05824257674384983}}]}",tensor(0.3415)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.044830754247852087}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3388)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3138)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3120)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3119)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3116)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05646974791469998}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3109)
5,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3107)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05796374602732975}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05421998494344368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05824257674384983}}]}",tensor(0.3906)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05646974791469998}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05421998494344368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05824257674384983}}]}",tensor(0.3629)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.044830754247852087}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}]}",tensor(0.3482)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.0632402473386368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05421998494344368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05824257674384983}}]}",tensor(0.3478)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.044830754247852087}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05325298349420276}}]}",tensor(0.3421)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.044830754247852087}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05188996977966453}}]}",tensor(0.3364)
6,"{'DNA': [{'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05573787135772297}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.046982067322386974}}, {'Chromosome': 'Noise', 'Arguments': {'sigma': 0.5, 'blend_ratio': 0.05}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05421998494344368}}, {'Chromosome': 'RadialGradient', 'Arguments': {'blend_ratio': 0.05824257674384983}}]}",tensor(0.3353)
